label	x1	x2	x3	x4	x5	x6	x7	x8
-1.044617	-0.984772	0.996657	0.000000	0.971879	-0.999349	0.446922	-1.008666	1.410417
-1.021491	-0.984772	0.996657	0.000000	0.971879	-0.999349	1.340767	-1.008666	1.410417
-0.562135	-1.173848	1.274794	0.561586	0.971879	-0.999349	-1.340767	-1.008666	1.410417
-0.568442	-1.173848	1.274794	0.561586	0.971879	-0.999349	-0.446922	-1.008666	1.410417
-0.560033	-1.173848	1.274794	0.561586	0.971879	-0.999349	0.446922	-1.008666	1.410417
-0.556879	-1.173848	1.274794	0.561586	0.971879	-0.999349	1.340767	-1.008666	1.410417
-1.087715	-1.362924	1.552931	1.123171	0.971879	-0.999349	-1.340767	-1.008666	1.410417
-1.116096	-1.362924	1.552931	1.123171	0.971879	-0.999349	-0.446922	-1.008666	1.410417
-1.113993	-1.362924	1.552931	1.123171	0.971879	-0.999349	0.446922	-1.008666	1.410417
-1.097175	-1.362924	1.552931	1.123171	0.971879	-0.999349	1.340767	-1.008666	1.410417
0.546838	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-1.340767	0.117287	-1.168631
0.546838	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-0.446922	0.117287	-1.168631
0.493229	2.040447	-1.784712	-0.561586	-1.469119	0.999349	0.446922	0.117287	-1.168631
0.515303	2.040447	-1.784712	-0.561586	-1.469119	0.999349	1.340767	0.117287	-1.168631
1.212222	1.284142	-1.228438	0.000000	-1.197897	0.999349	-1.340767	0.117287	-1.168631
0.902130	1.284142	-1.228438	0.000000	-1.197897	0.999349	-0.446922	0.117287	-1.168631
0.853777	1.284142	-1.228438	0.000000	-1.197897	0.999349	0.446922	0.117287	-1.168631
1.365691	1.284142	-1.228438	0.000000	-1.197897	0.999349	1.340767	0.117287	-1.168631
0.987274	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-1.340767	0.117287	-1.168631
0.422801	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	-1.168631
0.581527	0.905990	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	-1.168631
1.066111	0.905990	-0.950301	-0.561586	-0.655453	0.999349	1.340767	0.117287	-1.168631
0.586782	0.527838	-0.672164	0.000000	-0.655453	0.999349	-1.340767	0.117287	-1.168631
0.341862	0.527838	-0.672164	0.000000	-0.655453	0.999349	-0.446922	0.117287	-1.168631
0.279844	0.527838	-0.672164	0.000000	-0.655453	0.999349	0.446922	0.117287	-1.168631
0.715024	0.527838	-0.672164	0.000000	-0.655453	0.999349	1.340767	0.117287	-1.168631
2.019513	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.340767	0.117287	-1.168631
1.389868	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	-1.168631
1.288957	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	-1.168631
2.200312	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.340767	0.117287	-1.168631
1.288957	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-1.340767	0.117287	-1.168631
1.365691	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-0.446922	0.117287	-1.168631
1.352026	-0.039391	-0.115890	2.246342	-1.197897	0.999349	0.446922	0.117287	-1.168631
1.264780	-0.039391	-0.115890	2.246342	-1.197897	0.999349	1.340767	0.117287	-1.168631
-0.987854	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-1.340767	0.117287	-1.168631
-0.955268	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-0.446922	0.117287	-1.168631
-0.978394	-0.228467	0.162247	-1.684757	0.971879	-0.999349	0.446922	0.117287	-1.168631
-0.955268	-0.228467	0.162247	-1.684757	0.971879	-0.999349	1.340767	0.117287	-1.168631
-0.963678	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-1.340767	0.117287	-1.168631
-0.918478	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-0.446922	0.117287	-1.168631
-0.961575	-0.512081	0.440383	-1.123171	0.971879	-0.999349	0.446922	0.117287	-1.168631
-0.922682	-0.512081	0.440383	-1.123171	0.971879	-0.999349	1.340767	0.117287	-1.168631
-0.985752	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-1.340767	0.117287	-1.168631
-0.941603	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-0.446922	0.117287	-1.168631
-0.957371	-0.701157	0.718520	-0.561586	0.971879	-0.999349	0.446922	0.117287	-1.168631
-0.925836	-0.701157	0.718520	-0.561586	0.971879	-0.999349	1.340767	0.117287	-1.168631
-0.861715	-0.984772	0.996657	0.000000	0.971879	-0.999349	-1.340767	0.117287	-1.168631
-0.874329	-0.984772	0.996657	0.000000	0.971879	-0.999349	-0.446922	0.117287	-1.168631
-0.861715	-0.984772	0.996657	0.000000	0.971879	-0.999349	0.446922	0.117287	-1.168631
-0.882738	-0.984772	0.996657	0.000000	0.971879	-0.999349	1.340767	0.117287	-1.168631
-0.363466	-1.173848	1.274794	0.561586	0.971879	-0.999349	-1.340767	0.117287	-1.168631
-0.357159	-1.173848	1.274794	0.561586	0.971879	-0.999349	-0.446922	0.117287	-1.168631
-0.367670	-1.173848	1.274794	0.561586	0.971879	-0.999349	0.446922	0.117287	-1.168631
-0.368722	-1.173848	1.274794	0.561586	0.971879	-0.999349	1.340767	0.117287	-1.168631
-0.926887	-1.362924	1.552931	1.123171	0.971879	-0.999349	-1.340767	0.117287	-1.168631
-0.907966	-1.362924	1.552931	1.123171	0.971879	-0.999349	-0.446922	0.117287	-1.168631
-0.926887	-1.362924	1.552931	1.123171	0.971879	-0.999349	0.446922	0.117287	-1.168631
-0.927938	-1.362924	1.552931	1.123171	0.971879	-0.999349	1.340767	0.117287	-1.168631
0.528969	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-1.340767	0.117287	-0.523869
0.536327	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-0.446922	0.117287	-0.523869
0.587833	2.040447	-1.784712	-0.561586	-1.469119	0.999349	0.446922	0.117287	-0.523869
0.571015	2.040447	-1.784712	-0.561586	-1.469119	0.999349	1.340767	0.117287	-0.523869
1.153357	1.284142	-1.228438	0.000000	-1.197897	0.999349	-1.340767	0.117287	-0.523869
0.846419	1.284142	-1.228438	0.000000	-1.197897	0.999349	-0.446922	0.117287	-0.523869
0.860084	1.284142	-1.228438	0.000000	-1.197897	0.999349	0.446922	0.117287	-0.523869
1.380408	1.284142	-1.228438	0.000000	-1.197897	0.999349	1.340767	0.117287	-0.523869
0.923153	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-1.340767	0.117287	-0.523869
0.347118	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	-0.523869
0.558401	0.905990	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	-0.523869
1.044037	0.905990	-0.950301	-0.561586	-0.655453	0.999349	1.340767	0.117287	-0.523869
0.387062	0.527838	-0.672164	0.000000	-0.655453	0.999349	-1.340767	0.117287	-0.523869
0.249360	0.527838	-0.672164	0.000000	-0.655453	0.999349	-0.446922	0.117287	-0.523869
0.224132	0.527838	-0.672164	0.000000	-0.655453	0.999349	0.446922	0.117287	-0.523869
0.556299	0.527838	-0.672164	0.000000	-0.655453	0.999349	1.340767	0.117287	-0.523869
2.025819	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.340767	0.117287	-0.523869
1.347822	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	-0.523869
1.280547	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	-0.523869
2.247614	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.340767	0.117287	-0.523869
1.291059	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-1.340767	0.117287	-0.523869
1.341515	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-0.446922	0.117287	-0.523869
1.334157	-0.039391	-0.115890	2.246342	-1.197897	0.999349	0.446922	0.117287	-0.523869
1.284752	-0.039391	-0.115890	2.246342	-1.197897	0.999349	1.340767	0.117287	-0.523869
-1.036208	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-1.340767	0.117287	-0.523869
-0.997315	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-0.446922	0.117287	-0.523869
-0.988906	-0.228467	0.162247	-1.684757	0.971879	-0.999349	0.446922	0.117287	-0.523869
-0.961575	-0.228467	0.162247	-1.684757	0.971879	-0.999349	1.340767	0.117287	-0.523869
-1.017287	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-1.340767	0.117287	-0.523869
-0.965780	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-0.446922	0.117287	-0.523869
-1.014133	-0.512081	0.440383	-1.123171	0.971879	-0.999349	0.446922	0.117287	-0.523869
-0.974189	-0.512081	0.440383	-1.123171	0.971879	-0.999349	1.340767	0.117287	-0.523869
-0.953166	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-1.340767	0.117287	-0.523869
-0.918478	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-0.446922	0.117287	-0.523869
-0.938450	-0.701157	0.718520	-0.561586	0.971879	-0.999349	0.446922	0.117287	-0.523869
-0.903762	-0.701157	0.718520	-0.561586	0.971879	-0.999349	1.340767	0.117287	-0.523869
-0.914273	-0.984772	0.996657	0.000000	0.971879	-0.999349	-1.340767	0.117287	-0.523869
-0.918478	-0.984772	0.996657	0.000000	0.971879	-0.999349	-0.446922	0.117287	-0.523869
-0.879585	-0.984772	0.996657	0.000000	0.971879	-0.999349	0.446922	0.117287	-0.523869
-0.916376	-0.984772	0.996657	0.000000	0.971879	-0.999349	1.340767	0.117287	-0.523869
-0.432842	-1.173848	1.274794	0.561586	0.971879	-0.999349	-1.340767	0.117287	-0.523869
-0.423382	-1.173848	1.274794	0.561586	0.971879	-0.999349	-0.446922	0.117287	-0.523869
-0.431791	-1.173848	1.274794	0.561586	0.971879	-0.999349	0.446922	0.117287	-0.523869
-0.437047	-1.173848	1.274794	0.561586	0.971879	-0.999349	1.340767	0.117287	-0.523869
-0.974189	-1.362924	1.552931	1.123171	0.971879	-0.999349	-1.340767	0.117287	-0.523869
-0.940552	-1.362924	1.552931	1.123171	0.971879	-0.999349	-0.446922	0.117287	-0.523869
-0.993110	-1.362924	1.552931	1.123171	0.971879	-0.999349	0.446922	0.117287	-0.523869
-0.976292	-1.362924	1.552931	1.123171	0.971879	-0.999349	1.340767	0.117287	-0.523869
0.508997	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-1.340767	0.117287	0.120893
0.545787	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-0.446922	0.117287	0.120893
0.579424	2.040447	-1.784712	-0.561586	-1.469119	0.999349	0.446922	0.117287	0.120893
0.588885	2.040447	-1.784712	-0.561586	-1.469119	0.999349	1.340767	0.117287	0.120893
1.236399	1.284142	-1.228438	0.000000	-1.197897	0.999349	-1.340767	0.117287	0.120893
1.105004	1.284142	-1.228438	0.000000	-1.197897	0.999349	-0.446922	0.117287	0.120893
0.866391	1.284142	-1.228438	0.000000	-1.197897	0.999349	0.446922	0.117287	0.120893
0.827498	1.284142	-1.228438	0.000000	-1.197897	0.999349	1.340767	0.117287	0.120893
0.938921	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-1.340767	0.117287	0.120893
0.876902	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	0.120893
0.398625	0.905990	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	0.120893
0.549992	0.905990	-0.950301	-0.561586	-0.655453	0.999349	1.340767	0.117287	0.120893
0.439620	0.527838	-0.672164	0.000000	-0.655453	0.999349	-1.340767	0.117287	0.120893
0.333453	0.527838	-0.672164	0.000000	-0.655453	0.999349	-0.446922	0.117287	0.120893
0.248309	0.527838	-0.672164	0.000000	-0.655453	0.999349	0.446922	0.117287	0.120893
0.191546	0.527838	-0.672164	0.000000	-0.655453	0.999349	1.340767	0.117287	0.120893
2.159317	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.340767	0.117287	0.120893
2.004796	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	0.120893
1.384612	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	0.120893
1.291059	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.340767	0.117287	0.120893
1.206966	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-1.340767	0.117287	0.120893
1.245859	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-0.446922	0.117287	0.120893
1.334157	-0.039391	-0.115890	2.246342	-1.197897	0.999349	0.446922	0.117287	0.120893
1.335208	-0.039391	-0.115890	2.246342	-1.197897	0.999349	1.340767	0.117287	0.120893
-1.061436	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-1.340767	0.117287	0.120893
-1.135017	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-0.446922	0.117287	0.120893
-1.037259	-0.228467	0.162247	-1.684757	0.971879	-0.999349	0.446922	0.117287	0.120893
-1.033054	-0.228467	0.162247	-1.684757	0.971879	-0.999349	1.340767	0.117287	0.120893
-1.016236	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-1.340767	0.117287	0.120893
-1.035157	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-0.446922	0.117287	0.120893
-0.947910	-0.512081	0.440383	-1.123171	0.971879	-0.999349	0.446922	0.117287	0.120893
-1.014133	-0.512081	0.440383	-1.123171	0.971879	-0.999349	1.340767	0.117287	0.120893
-1.016236	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-1.340767	0.117287	0.120893
-1.072998	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-0.446922	0.117287	0.120893
-0.961575	-0.701157	0.718520	-0.561586	0.971879	-0.999349	0.446922	0.117287	0.120893
-0.989957	-0.701157	0.718520	-0.561586	0.971879	-0.999349	1.340767	0.117287	0.120893
-0.952115	-0.984772	0.996657	0.000000	0.971879	-0.999349	-1.340767	0.117287	0.120893
-0.923734	-0.984772	0.996657	0.000000	0.971879	-0.999349	-0.446922	0.117287	0.120893
-0.887994	-0.984772	0.996657	0.000000	0.971879	-0.999349	0.446922	0.117287	0.120893
-0.875380	-0.984772	0.996657	0.000000	0.971879	-0.999349	1.340767	0.117287	0.120893
-0.495912	-1.173848	1.274794	0.561586	0.971879	-0.999349	-1.340767	0.117287	0.120893
-0.479093	-1.173848	1.274794	0.561586	0.971879	-0.999349	-0.446922	0.117287	0.120893
-0.433893	-1.173848	1.274794	0.561586	0.971879	-0.999349	0.446922	0.117287	0.120893
-0.452814	-1.173848	1.274794	0.561586	0.971879	-0.999349	1.340767	0.117287	0.120893
-1.019389	-1.362924	1.552931	1.123171	0.971879	-0.999349	-1.340767	0.117287	0.120893
-1.012031	-1.362924	1.552931	1.123171	0.971879	-0.999349	-0.446922	0.117287	0.120893
-1.019389	-1.362924	1.552931	1.123171	0.971879	-0.999349	0.446922	0.117287	0.120893
-1.076152	-1.362924	1.552931	1.123171	0.971879	-0.999349	1.340767	0.117287	0.120893
0.527917	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-1.340767	0.117287	0.765655
0.525815	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-0.446922	0.117287	0.765655
0.588885	2.040447	-1.784712	-0.561586	-1.469119	0.999349	0.446922	0.117287	0.765655
0.581527	2.040447	-1.784712	-0.561586	-1.469119	0.999349	1.340767	0.117287	0.765655
0.791758	1.284142	-1.228438	0.000000	-1.197897	0.999349	-1.340767	0.117287	0.765655
1.317338	1.284142	-1.228438	0.000000	-1.197897	0.999349	-0.446922	0.117287	0.765655
1.216427	1.284142	-1.228438	0.000000	-1.197897	0.999349	0.446922	0.117287	0.765655
0.901079	1.284142	-1.228438	0.000000	-1.197897	0.999349	1.340767	0.117287	0.765655
0.511099	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-1.340767	0.117287	0.765655
1.009348	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	0.765655
0.982018	0.905990	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	0.765655
0.391267	0.905990	-0.950301	-0.561586	-0.655453	0.999349	1.340767	0.117287	0.765655
0.179984	0.527838	-0.672164	0.000000	-0.655453	0.999349	-1.340767	0.117287	0.765655
0.508997	0.527838	-0.672164	0.000000	-0.655453	0.999349	-0.446922	0.117287	0.765655
0.438569	0.527838	-0.672164	0.000000	-0.655453	0.999349	0.446922	0.117287	0.765655
0.289304	0.527838	-0.672164	0.000000	-0.655453	0.999349	1.340767	0.117287	0.765655
1.226938	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.340767	0.117287	0.765655
2.196107	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	0.765655
2.057354	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	0.765655
1.332054	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.340767	0.117287	0.765655
1.325747	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-1.340767	0.117287	0.765655
1.279496	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-0.446922	0.117287	0.765655
1.309980	-0.039391	-0.115890	2.246342	-1.197897	0.999349	0.446922	0.117287	0.765655
1.358333	-0.039391	-0.115890	2.246342	-1.197897	0.999349	1.340767	0.117287	0.765655
-1.016236	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-1.340767	0.117287	0.765655
-0.982599	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-0.446922	0.117287	0.765655
-1.004673	-0.228467	0.162247	-1.684757	0.971879	-0.999349	0.446922	0.117287	0.765655
-0.971036	-0.228467	0.162247	-1.684757	0.971879	-0.999349	1.340767	0.117287	0.765655
-1.042515	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-1.340767	0.117287	0.765655
-0.998366	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-0.446922	0.117287	0.765655
-0.986803	-0.512081	0.440383	-1.123171	0.971879	-0.999349	0.446922	0.117287	0.765655
-0.940552	-0.512081	0.440383	-1.123171	0.971879	-0.999349	1.340767	0.117287	0.765655
-0.968933	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-1.340767	0.117287	0.765655
-0.931092	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-0.446922	0.117287	0.765655
-0.920580	-0.701157	0.718520	-0.561586	0.971879	-0.999349	0.446922	0.117287	0.765655
-0.889045	-0.701157	0.718520	-0.561586	0.971879	-0.999349	1.340767	0.117287	0.765655
-0.907966	-0.984772	0.996657	0.000000	0.971879	-0.999349	-1.340767	0.117287	0.765655
-0.945808	-0.984772	0.996657	0.000000	0.971879	-0.999349	-0.446922	0.117287	0.765655
-0.884841	-0.984772	0.996657	0.000000	0.971879	-0.999349	0.446922	0.117287	0.765655
-0.887994	-0.984772	0.996657	0.000000	0.971879	-0.999349	1.340767	0.117287	0.765655
-0.519037	-1.173848	1.274794	0.561586	0.971879	-0.999349	-1.340767	0.117287	0.765655
-0.507475	-1.173848	1.274794	0.561586	0.971879	-0.999349	-0.446922	0.117287	0.765655
-0.443354	-1.173848	1.274794	0.561586	0.971879	-0.999349	0.446922	0.117287	0.765655
-0.492758	-1.173848	1.274794	0.561586	0.971879	-0.999349	1.340767	0.117287	0.765655
-0.964729	-1.362924	1.552931	1.123171	0.971879	-0.999349	-1.340767	0.117287	0.765655
-0.948961	-1.362924	1.552931	1.123171	0.971879	-0.999349	-0.446922	0.117287	0.765655
-1.000468	-1.362924	1.552931	1.123171	0.971879	-0.999349	0.446922	0.117287	0.765655
-0.967882	-1.362924	1.552931	1.123171	0.971879	-0.999349	1.340767	0.117287	0.765655
0.519508	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-1.340767	0.117287	1.410417
0.544736	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-0.446922	0.117287	1.410417
0.568913	2.040447	-1.784712	-0.561586	-1.469119	0.999349	0.446922	0.117287	1.410417
0.589936	2.040447	-1.784712	-0.561586	-1.469119	0.999349	1.340767	0.117287	1.410417
0.805423	1.284142	-1.228438	0.000000	-1.197897	0.999349	-1.340767	0.117287	1.410417
0.779144	1.284142	-1.228438	0.000000	-1.197897	0.999349	-0.446922	0.117287	1.410417
1.324696	1.284142	-1.228438	0.000000	-1.197897	0.999349	0.446922	0.117287	1.410417
1.159664	1.284142	-1.228438	0.000000	-1.197897	0.999349	1.340767	0.117287	1.410417
0.360783	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-1.340767	0.117287	1.410417
0.508997	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	0.117287	1.410417
1.005144	0.905990	-0.950301	-0.561586	-0.655453	0.999349	0.446922	0.117287	1.410417
0.933665	0.905990	-0.950301	-0.561586	-0.655453	0.999349	1.340767	0.117287	1.410417
0.204160	0.527838	-0.672164	0.000000	-0.655453	0.999349	-1.340767	0.117287	1.410417
0.156858	0.527838	-0.672164	0.000000	-0.655453	0.999349	-0.446922	0.117287	1.410417
0.496383	0.527838	-0.672164	0.000000	-0.655453	0.999349	0.446922	0.117287	1.410417
0.373397	0.527838	-0.672164	0.000000	-0.655453	0.999349	1.340767	0.117287	1.410417
1.361487	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.340767	0.117287	1.410417
1.268985	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	0.117287	1.410417
2.175084	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	0.117287	1.410417
2.012154	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.340767	0.117287	1.410417
1.297366	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-1.340767	0.117287	1.410417
1.305775	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-0.446922	0.117287	1.410417
1.171227	-0.039391	-0.115890	2.246342	-1.197897	0.999349	0.446922	0.117287	1.410417
1.215376	-0.039391	-0.115890	2.246342	-1.197897	0.999349	1.340767	0.117287	1.410417
-1.062487	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-1.340767	0.117287	1.410417
-1.051975	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-0.446922	0.117287	1.410417
-1.027798	-0.228467	0.162247	-1.684757	0.971879	-0.999349	0.446922	0.117287	1.410417
-1.109789	-0.228467	0.162247	-1.684757	0.971879	-0.999349	1.340767	0.117287	1.410417
-0.979445	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-1.340767	0.117287	1.410417
-1.038310	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-0.446922	0.117287	1.410417
-0.983650	-0.512081	0.440383	-1.123171	0.971879	-0.999349	0.446922	0.117287	1.410417
-1.010980	-0.512081	0.440383	-1.123171	0.971879	-0.999349	1.340767	0.117287	1.410417
-0.993110	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-1.340767	0.117287	1.410417
-1.010980	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-0.446922	0.117287	1.410417
-0.984701	-0.701157	0.718520	-0.561586	0.971879	-0.999349	0.446922	0.117287	1.410417
-1.049873	-0.701157	0.718520	-0.561586	0.971879	-0.999349	1.340767	0.117287	1.410417
-0.920580	-0.984772	0.996657	0.000000	0.971879	-0.999349	-1.340767	0.117287	1.410417
-0.899557	-0.984772	0.996657	0.000000	0.971879	-0.999349	-0.446922	0.117287	1.410417
-0.923734	-0.984772	0.996657	0.000000	0.971879	-0.999349	0.446922	0.117287	1.410417
-0.896404	-0.984772	0.996657	0.000000	0.971879	-0.999349	1.340767	0.117287	1.410417
-0.468582	-1.173848	1.274794	0.561586	0.971879	-0.999349	-1.340767	0.117287	1.410417
-0.481196	-1.173848	1.274794	0.561586	0.971879	-0.999349	-0.446922	0.117287	1.410417
-0.462275	-1.173848	1.274794	0.561586	0.971879	-0.999349	0.446922	0.117287	1.410417
-0.451763	-1.173848	1.274794	0.561586	0.971879	-0.999349	1.340767	0.117287	1.410417
-0.987854	-1.362924	1.552931	1.123171	0.971879	-0.999349	-1.340767	0.117287	1.410417
-1.048822	-1.362924	1.552931	1.123171	0.971879	-0.999349	-0.446922	0.117287	1.410417
-1.048822	-1.362924	1.552931	1.123171	0.971879	-0.999349	0.446922	0.117287	1.410417
-1.034105	-1.362924	1.552931	1.123171	0.971879	-0.999349	1.340767	0.117287	1.410417
0.923153	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-1.340767	1.243239	-1.168631
0.920000	2.040447	-1.784712	-0.561586	-1.469119	0.999349	-0.446922	1.243239	-1.168631
0.866391	2.040447	-1.784712	-0.561586	-1.469119	0.999349	0.446922	1.243239	-1.168631
0.888465	2.040447	-1.784712	-0.561586	-1.469119	0.999349	1.340767	1.243239	-1.168631
1.544388	1.284142	-1.228438	0.000000	-1.197897	0.999349	-1.340767	1.243239	-1.168631
1.239552	1.284142	-1.228438	0.000000	-1.197897	0.999349	-0.446922	1.243239	-1.168631
1.191199	1.284142	-1.228438	0.000000	-1.197897	0.999349	0.446922	1.243239	-1.168631
1.724137	1.284142	-1.228438	0.000000	-1.197897	0.999349	1.340767	1.243239	-1.168631
1.198557	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-1.340767	1.243239	-1.168631
0.638289	0.905990	-0.950301	-0.561586	-0.655453	0.999349	-0.446922	1.243239	-1.168631
0.747610	0.905990	-0.950301	-0.561586	-0.655453	0.999349	0.446922	1.243239	-1.168631
1.276343	0.905990	-0.950301	-0.561586	-0.655453	0.999349	1.340767	1.243239	-1.168631
0.748661	0.527838	-0.672164	0.000000	-0.655453	0.999349	-1.340767	1.243239	-1.168631
0.477462	0.527838	-0.672164	0.000000	-0.655453	0.999349	-0.446922	1.243239	-1.168631
0.462746	0.527838	-0.672164	0.000000	-0.655453	0.999349	0.446922	1.243239	-1.168631
0.941023	0.527838	-0.672164	0.000000	-0.655453	0.999349	1.340767	1.243239	-1.168631
2.176135	0.244223	-0.394027	0.561586	-0.655453	0.999349	-1.340767	1.243239	-1.168631
1.522314	0.244223	-0.394027	0.561586	-0.655453	0.999349	-0.446922	1.243239	-1.168631
1.446631	0.244223	-0.394027	0.561586	-0.655453	0.999349	0.446922	1.243239	-1.168631
2.349577	0.244223	-0.394027	0.561586	-0.655453	0.999349	1.340767	1.243239	-1.168631
1.572770	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-1.340767	1.243239	-1.168631
1.709421	-0.039391	-0.115890	2.246342	-1.197897	0.999349	-0.446922	1.243239	-1.168631
1.686295	-0.039391	-0.115890	2.246342	-1.197897	0.999349	0.446922	1.243239	-1.168631
1.565412	-0.039391	-0.115890	2.246342	-1.197897	0.999349	1.340767	1.243239	-1.168631
-0.803901	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-1.340767	1.243239	-1.168631
-0.771316	-0.228467	0.162247	-1.684757	0.971879	-0.999349	-0.446922	1.243239	-1.168631
-0.794441	-0.228467	0.162247	-1.684757	0.971879	-0.999349	0.446922	1.243239	-1.168631
-0.771316	-0.228467	0.162247	-1.684757	0.971879	-0.999349	1.340767	1.243239	-1.168631
-0.787083	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-1.340767	1.243239	-1.168631
-0.743985	-0.512081	0.440383	-1.123171	0.971879	-0.999349	-0.446922	1.243239	-1.168631
-0.784981	-0.512081	0.440383	-1.123171	0.971879	-0.999349	0.446922	1.243239	-1.168631
-0.748190	-0.512081	0.440383	-1.123171	0.971879	-0.999349	1.340767	1.243239	-1.168631
-0.850152	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-1.340767	1.243239	-1.168631
-0.797595	-0.701157	0.718520	-0.561586	0.971879	-0.999349	-0.446922	1.243239	-1.168631
-0.811260	-0.701157	0.718520	-0.561586	0.971879	-0.999349	0.446922	1.243239	-1.168631
